X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-93.13361,35.27833,84,Aug-03,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7815: Man while checking spooked cattle with his grandfather observes 8'-9' bipedal animal leaning against tree</b>",8/12/03 12:00,1,RelativeToGround, , ,A
-93.9475,33.18639,85,Feb-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7971: Coon hunter and dogs experience close encounter in Sulphur River bottoms between Doddridge and Fouke. </b><br",2/19/04 12:00,1,RelativeToGround, , ,A
-92.40778,34.53167,86,Mar-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8420: Early morning motorist driving to work sees bipedal animal running through field</b><br></br><a href=""http://",4/3/04 12:00,1,RelativeToGround, , ,A
-94.356,35.09306,87,Jul-88,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8527: Man has extraordinary, close encounter while fishing near Huntington</b><br></br><a href=""http://www.bfro.net",4/23/04 12:00,1,RelativeToGround, , ,A
-91.27056,33.7985,88,May-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8913: Late night sighting by motorist</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",5/15/01 12:00,1,RelativeToGround, , ,A
-93.74,36.41,89,Jul-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9507: Roadside sighting near Eureka Springs </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificati",7/16/94 12:00,1,RelativeToGround, , ,A
-91.51306,35.44944,90,Jul-86,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9753: Animal peers into youngster's bedroom window</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",7/15/86 12:00,1,RelativeToGround, , ,A
-92.61493,33.14663,91,Nov-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10913: Squirrel Hunter has encounter south of El Dorado</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",11/5/02 12:00,1,RelativeToGround, , ,A
-92.12,34.87,92,1975,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10919: Youth has sighting from his backyard on Air Force Base</b><br></br><a href=""http://www.bfro.net/gdb/classify",9/15/75 12:00,1,RelativeToGround, , ,A
-93.75723,36.31519,93,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11430: Two young men have a sighting while spelunking near Huntsville. </b><br></br><a href=""http://www.bfro.net/gd",7/15/81 12:00,1,RelativeToGround, , ,A
-92.64066,33.26462,94,May-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11632: 4' - 5.5' upright animal seen crossing dead-end road.</b><br></br><a href=""http://www.bfro.net/gdb/classify.",5/7/05 12:00,1,RelativeToGround, , ,A
-93.162,34.285,95,Dec-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13211: Early morning sighting by resident along Highway 7 near Bismarck.</b><br></br><a href=""http://www.bfro.net/g",12/4/05 12:00,1,RelativeToGround, , ,A
-93.75313,35.34572,96,Jun-86,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13718: Man tells of two-legged animal crossing road in front of his car east of Paris</b><br></br><a href=""http://w",6/1/86 12:00,1,RelativeToGround, , ,A
-90.32,35.0194,97,Jun-80,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13983: Possible sighting by fisherman at Blue Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",6/15/80 12:00,1,RelativeToGround, , ,A
-94.3745,34.369,98,Oct-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16696: Dusk sighting and vocalizations around property near Cove</b><br></br><a href=""http://www.bfro.net/gdb/class",10/15/04 12:00,1,RelativeToGround, , ,A
-93.07654,34.44652,99,Sep-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24254: Woman remembers she and a male friend watching an upright creature walking on the edge of moonlit Lake Hamil",6/14/92 12:00,1,RelativeToGround, , ,A
-93.89135,33.14759,100,Nov-96,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26100: Truck driver sees a tall red eyed creature south of Fouke near the Sulphur River </b><br></br><a href=""http:",11/15/96 12:00,1,RelativeToGround, , ,A
-94.229,35.36335,101,Sep-85,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27482: Man recalls incident while camping as a teenager near Cedarville</b><br></br><a href=""http://www.bfro.net/gd",3/23/10 12:00,1,RelativeToGround, , ,A
-92.63179,36.29871,102,Jan-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27948: Motorist has nighttime sighting on a mountain road north of Flippin</b><br></br><a href=""http://www.bfro.net",1/14/04 12:00,1,RelativeToGround, , ,A
-92.75093,34.73147,103,Nov-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29417: Deer hunter has a late afternoon sighting through his rifle scope in the Winona Wildlife Management Area</b>",11/18/10 12:00,1,RelativeToGround, , ,A
-91.22115,33.26855,104,Jul-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36178: Motorist has nighttime sighting near Lake Village</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",7/29/12 12:00,1,RelativeToGround, , ,A
-93.98622,33.33171,105,Sep-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36498: Pre-dawn sighting on a rural road near Fouke</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",9/13/12 12:00,1,RelativeToGround, , ,A
-92.52505,36.14065,106,Dec-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38015: Motorist observes three bigfoots crossing before him at night east of Harrison</b><br></br><a href=""http://w",12/4/12 12:00,1,RelativeToGround, , ,A
-91.52025,36.33205,107,Jan-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40020: Man has a close daytime encounter with a probable Bigfoot family outside Hardy</b><br></br><a href=""http://w",1/15/08 12:00,1,RelativeToGround, , ,A
-92.3575,34.86535,108,Dec-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40101: Motorist views large bipedal animal squatting at night beside I-40 near Marche.</b><br></br><a href=""http://",12/7/12 12:00,1,RelativeToGround, , ,A
-92.30614,36.38605,109,Feb-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41827: Motorist has close encounter on Mallard Point Road near Lake Norfork</b><br></br><a href=""http://www.bfro.ne",2/15/09 12:00,1,RelativeToGround, , ,A
-91.46231,35.703,110,Nov-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46380: Mother <![CDATA[&]]> daughter have unusual, close-up encounter on the road at night near Newark</b><br></br>",11/24/11 12:00,1,RelativeToGround, , ,A
-110.1835,31.99003,111,Jul-77,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 440: A daylight sighting report by an ex soldier</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",10/10/00 12:00,1,RelativeToGround, , ,A
-110.8403,34.90831,112,Dec-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3482: Nighttime sighting by motorists on Hwy 87 in Jacks Canyon, 30 miles south of Winslow</b><br></br><a href=""htt",12/24/00 12:00,1,RelativeToGround, , ,A
-109.4276,36.09081,113,Jun-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6552: Bigfoot crosses road in front of vehicle traveling on Navajo Route 7 near Canyon De Chelley National Monument",6/17/01 12:00,1,RelativeToGround, , ,A
-111.5,34.4,114,Dec-83,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7495: Night time road crossing near Strawberry, Arizona</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",12/30/83 12:00,1,RelativeToGround, , ,A
-109.3191,33.6247,115,Sep-93,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7566: Bow hunter has daylight sighting near Alpine.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",9/4/93 12:00,1,RelativeToGround, , ,A
-109.29,36.54165,116,Nov-81,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8685: Morning sighting in the Lukachukai Mountains of northeast Arizona</b><br></br><a href=""http://www.bfro.net/gd",11/7/81 12:00,1,RelativeToGround, , ,A
-111.938,35.656,117,Jul-90,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11514: Evening sighting by motorists north of Flagstaff.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",7/1/90 12:00,1,RelativeToGround, , ,A
-109.64,34.325,118,Oct-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16580: Afternoon road-crossing sighting by motorist on RT 61 near Concho</b><br></br><a href=""http://www.bfro.net/g",10/26/06 12:00,1,RelativeToGround, , ,A
-109.675,32.815,119,Jan-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17448: A close range road crossing on a foggy morning near Safford</b><br></br><a href=""http://www.bfro.net/gdb/cla",1/22/07 12:00,1,RelativeToGround, , ,A
-109.44,34.6,120,Feb-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17804: Late afternoon road crossing sighting by motorist west of Springerville.</b><br></br><a href=""http://www.bfr",2/1/07 12:00,1,RelativeToGround, , ,A
-111.69,33.85,121,1990's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18723: Late night multi-witness, road-crossing sighting near Bartlett Lake.</b><br></br><a href=""http://www.bfro.ne",7/15/95 12:00,1,RelativeToGround, , ,A
-110.4298,33.99989,122,Oct-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19339: Late afternoon road crossing near Cibecue (Fort Apache Reservation)</b><br></br><a href=""http://www.bfro.net",10/15/06 12:00,1,RelativeToGround, , ,A
-112.6432,33.3785,123,Apr-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23136: Early morning roadside sighting of tall gray creature near Buckeye </b><br></br><a href=""http://www.bfro.net",7/29/08 12:00,1,RelativeToGround, , ,A
-111.1367,34.28939,124,Nov-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23358: Late night road side sighting near Tonto Creek</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",11/17/06 12:00,1,RelativeToGround, , ,A
-111.8634,35.241,125,Dec-73,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24405: Man tells of his scary encounter while traveling Route 66 in a snow storm</b><br></br><a href=""http://www.bf",12/20/73 12:00,1,RelativeToGround, , ,A
-110.165,34.1,126,Mar-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27495: Afternoon sighting by a commuter south of Show Low</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",3/24/10 12:00,1,RelativeToGround, , ,A
-112.5421,34.55154,127,Aug-81,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28946: Army Vet recalls daylight sighting near Prescott</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",8/15/81 12:00,1,RelativeToGround, , ,A
-110,34,128,May-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29358: Brief daylight sighting within the city limits of Show Low</b><br></br><a href=""http://www.bfro.net/gdb/clas",5/31/11 12:00,1,RelativeToGround, , ,A
-112.73,32.95,129,Aug-92,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42364: Memory told of a daylight sighting and parallel chase in the Gila River bottoms while riding horseback</b><b",8/15/92 12:00,1,RelativeToGround, , ,A
-110.11,34.285,130,Apr-14,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 47536: Evening sighting from a fishing boat on Fools Hollow Lake near Show Low.</b><br></br><a href=""http://www.bfr",4/22/14 12:00,1,RelativeToGround, , ,A
-119.6436,37.35944,131,Oct-88,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 83: Early dawn sighting by hunters near Bass Lake</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",10/1/88 12:00,1,RelativeToGround, , ,A
-119.9833,38.93333,132,Jun-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 147: Sound reports from resident in South Lake Tahoe</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",6/15/00 12:00,1,RelativeToGround, , ,A
-120.0914,38.9575,133,Sep-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 353: Night sighting by two motorists near Lake Tahoe</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",9/23/00 12:00,1,RelativeToGround, , ,A
